source_domain	source_id	source_path	sha256	source_kind	branch	worktree	commit	source_date	disposition	destination_docs	claim_ids	artifact_handles	lifecycle	availability	review_status	note
output	output:eb5b01429568e1a5cefa9d4d752d5545dcc8bcea7b7185848542f2c198dcf83e	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzf_route_gated_progress_coord_coupling/smoke_sorted_pure_ce/route_gated_progress_coord_coupling_summary.md	eb5b01429568e1a5cefa9d4d752d5545dcc8bcea7b7185848542f2c198dcf83e	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/eb5b01429568/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzf_route_gated_progress_coord_coupling/smoke_sorted_pure_ce/route_gated_progress_coord_coupling_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=3100;source_path_count=1
output	output:eb5f3d7698047a526a98ce9661e2ec08120ebb04f0b4ca6dd29744886f1f24d4	outputs/analysis/autoreg_object_rollout/ckpt3664_val200/rollout_anatomy/report.md	eb5f3d7698047a526a98ce9661e2ec08120ebb04f0b4ca6dd29744886f1f24d4	markdown_output	-	-	-	not_dated	archive_output	07_stage2_rollout_failure_registry.md	-	snapshots/eb5f3d769804/outputs/analysis/autoreg_object_rollout/ckpt3664_val200/rollout_anatomy/report.md	historical_output	archived_snapshot	provenance_indexed	bytes=1146;source_path_count=1
output	output:eba1f4dce7eda5aa6818cd18dc32de0d5be03e817acb73dc423f34ab23dc26e1	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzt_route_state_transfer/sorted_pure_ce_5586_y1_to_y2/rollout_coord_route_state_transfer_summary.md	eba1f4dce7eda5aa6818cd18dc32de0d5be03e817acb73dc423f34ab23dc26e1	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/eba1f4dce7ed/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzt_route_state_transfer/sorted_pure_ce_5586_y1_to_y2/rollout_coord_route_state_transfer_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=16707;source_path_count=1
output	output:eba6b54651da050e89d510041e74521c2490db1879fb42083a840614331d6ab0	outputs/analysis/prefix_denoising_surgery_probing/anchor_escape_y2_visual_origin_patch/v4_19432_random_component_layers0_16_gpu1/anchor_escape_y2_visual_origin_patch.md	eba6b54651da050e89d510041e74521c2490db1879fb42083a840614331d6ab0	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/eba6b54651da/outputs/analysis/prefix_denoising_surgery_probing/anchor_escape_y2_visual_origin_patch/v4_19432_random_component_layers0_16_gpu1/anchor_escape_y2_visual_origin_patch.md	historical_output	archived_snapshot	provenance_indexed	bytes=6473;source_path_count=1
output	output:ebb4e002fda727e240714ef2a67de975bda7c590c0a621e48990c54ecbd418cb	outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/object_step_value_region_factorial_summary/v17_per_head_residual_regions3_scales012_scalarfirst_v1/factorial_first_step_summary.md	ebb4e002fda727e240714ef2a67de975bda7c590c0a621e48990c54ecbd418cb	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/ebb4e002fda7/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/object_step_value_region_factorial_summary/v17_per_head_residual_regions3_scales012_scalarfirst_v1/factorial_first_step_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=557;source_path_count=1
output	output:ebe8ac4373a1826074cea34d7b11010ed40049f7e6d00e99f50d50ea6f65ea5f	outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/formation_ownership_tomography_panel/v1_v24_v28_layers17_18_train_val_panel/formation_ownership_tomography_panel_summary.md	ebe8ac4373a1826074cea34d7b11010ed40049f7e6d00e99f50d50ea6f65ea5f	markdown_output	-	-	-	not_dated	archive_output	09_training_and_runtime_lessons.md	-	snapshots/ebe8ac4373a1/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/formation_ownership_tomography_panel/v1_v24_v28_layers17_18_train_val_panel/formation_ownership_tomography_panel_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=3489;source_path_count=1
output	output:ec1c32dd7391e7cc05c88268e43414944d3ce1a72fc4b46f6cbf7362286e11f5	outputs/stage1_2b/ablation/coord_components/ciou_hard_ce/ablation_stage1_2b_coord_components_ciou_hard_ce/v0-20260430-145942/checkpoint-684/README.md;outputs/stage1_2b/ablation/coord_components/coord_token_hard_ce/ablation_stage1_2b_coord_components_coord_token_hard_ce/v1-20260424-085234/checkpoint-684/README.md;outputs/stage1_2b/ablation/coord_components/smooth_l1_hard_ce/ablation_stage1_2b_coord_components_smooth_l1_hard_ce/v0-20260430-145941/checkpoint-684/README.md;outputs/stage1_2b/ablation/coord_components/soft_ce_hard_ce/ablation_stage1_2b_coord_components_soft_ce_hard_ce/v0-20260430-145941/checkpoint-684/README.md;outputs/stage1_2b/ablation/coord_components/soft_ce_only/ablation_stage1_2b_coord_components_soft_ce_only/v0-20260430-145942/checkpoint-684/README.md;outputs/stage1_2b/adapter_inits/checkpoint-3668-expanded-alignerlm-lora-init/README.md;outputs/stage1_2b/coco_bbox_max60-hard_ce_soft_ce_w1_gate/epoch_4-from-base-2B/v0-20260227-050057/checkpoint-1120/README.md;outputs/stage1_2b/coco_bbox_max60-hard_ce_soft_ce_w1_gate/epoch_4-from-base-2B/v0-20260227-050057/checkpoint-1160/README.md;outputs/stage1_2b/coco_bbox_max60-hard_ce_soft_ce_w1_gate/epoch_4-from-base-2B/v0-20260227-050057/checkpoint-1332-sota/README.md;outputs/stage1_2b/coco_bbox_max60-hard_ce_soft_ce_w1_gate/epoch_4-from-base-2B/v0-20260227-050057/checkpoint-1332/README.md;outputs/stage1_2b/compact_full_et_rmp_ce_gaussian_mix0p2_a6_support2_bsz16_8gpu_4epoch_tokenrows_v2/compact-full-et-rmp-ce-gaussian-mix0p2-a6-support2-bsz16-8gpu-4epoch-tokenrows-v2/v0-20260516-064815/checkpoint-3600/README.md;outputs/stage1_2b/compact_full_et_rmp_ce_gaussian_mix0p2_a6_support2_bsz16_8gpu_4epoch_tokenrows_v2/compact-full-et-rmp-ce-gaussian-mix0p2-a6-support2-bsz16-8gpu-4epoch-tokenrows-v2/v0-20260516-064815/checkpoint-3664/README.md;outputs/stage1_2b/compact_full_et_rmp_instance_trie_gaussian_softce_a5_support2_bsz16_8gpu_4epoch_tokenrows_v2/compact-full-et-rmp-instance_trie_gaussian_softce_a5-support2-bsz16-8gpu-4epoch-tokenrows-v2/v0-20260514-152238/checkpoint-3600/README.md;outputs/stage1_2b/compact_full_et_rmp_instance_trie_gaussian_softce_a5_support2_bsz16_8gpu_4epoch_tokenrows_v2/compact-full-et-rmp-instance_trie_gaussian_softce_a5-support2-bsz16-8gpu-4epoch-tokenrows-v2/v0-20260514-152238/checkpoint-3664/README.md;outputs/stage1_2b/detection_teacher_forcing/compact_full_prefix_denoising_kl_w0p05_2b_base_sorted_marker_bsz1x128_4epoch/compact-full-prefix-denoising-kl-w0p05-2b-base-sorted-marker-bsz1x128-4epoch/v0-20260616-081132/checkpoint-800/README.md;outputs/stage1_2b/detection_teacher_forcing/compact_full_prefix_denoising_kl_w0p05_2b_base_sorted_marker_bsz1x128_4epoch/compact-full-prefix-denoising-kl-w0p05-2b-base-sorted-marker-bsz1x128-4epoch/v0-20260616-081132/checkpoint-900/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_et_rmp_ce_gaussian_mix0p2_a6_support2_bsz16_8gpu_4epoch_tokenrows_v2/compact-full-et-rmp-ce-gaussian-mix0p2-a6-support2-bsz16-8gpu-4epoch-tokenrows-v2/v0-20260516-064815/checkpoint-3600/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_et_rmp_ce_gaussian_mix0p2_a6_support2_bsz16_8gpu_4epoch_tokenrows_v2/compact-full-et-rmp-ce-gaussian-mix0p2-a6-support2-bsz16-8gpu-4epoch-tokenrows-v2/v0-20260516-064815/checkpoint-3664/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_et_rmp_ce_gaussian_mix0p5_a7_support2_bsz16_8gpu_4epoch_tokenrows_v2/compact-full-et-rmp-ce-gaussian-mix0p5-a7-support2-bsz16-8gpu-4epoch-tokenrows-v2/v0-20260516-064814/checkpoint-3600/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_et_rmp_ce_gaussian_mix0p5_a7_support2_bsz16_8gpu_4epoch_tokenrows_v2/compact-full-et-rmp-ce-gaussian-mix0p5-a7-support2-bsz16-8gpu-4epoch-tokenrows-v2/v0-20260516-064814/checkpoint-3664/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_et_rmp_ciou_gibbs_softce_a6_support2_bsz16_4gpu_4epoch_tokenrows_v2/compact-full-et-rmp-ciou-gibbs-softce-a6-support2-bsz16-4gpu-4epoch-tokenrows-v2/v0-20260512-163531/checkpoint-3600/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_et_rmp_ciou_gibbs_softce_a6_support2_bsz16_4gpu_4epoch_tokenrows_v2/compact-full-et-rmp-ciou-gibbs-softce-a6-support2-bsz16-4gpu-4epoch-tokenrows-v2/v0-20260512-163531/checkpoint-3664/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_et_rmp_instance_trie_focused_cap8_frac0p04_mix0p5_a6_support2_bsz16_4gpu_resume_ckpt2200_to_4epoch_tokenrows_v2/compact-full-et-rmp-instance-trie-focused-cap8-frac0p04-mix0p5-a6-support2-bsz16-4gpu-resume-ckpt2200-to-4epoch-tokenrows-v2/v1-20260521-065401/checkpoint-2400/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_et_rmp_instance_trie_focused_cap8_frac0p04_mix0p5_a6_support2_bsz16_4gpu_resume_ckpt2400_to_4epoch_tokenrows_v2/compact-full-et-rmp-instance-trie-focused-cap8-frac0p04-mix0p5-a6-support2-bsz16-4gpu-resume-ckpt2400-to-4epoch-tokenrows-v2/v0-20260522-014547/checkpoint-3600/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_et_rmp_instance_trie_focused_cap8_frac0p04_mix0p5_a6_support2_bsz16_4gpu_resume_ckpt2400_to_4epoch_tokenrows_v2/compact-full-et-rmp-instance-trie-focused-cap8-frac0p04-mix0p5-a6-support2-bsz16-4gpu-resume-ckpt2400-to-4epoch-tokenrows-v2/v0-20260522-014547/checkpoint-3664/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_et_rmp_instance_trie_gaussian_softce_a5_support2_bsz16_8gpu_4epoch_tokenrows_v2/compact-full-et-rmp-instance_trie_gaussian_softce_a5-support2-bsz16-8gpu-4epoch-tokenrows-v2/v0-20260514-152238/checkpoint-3600/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_et_rmp_instance_trie_gaussian_softce_a5_support2_bsz16_8gpu_4epoch_tokenrows_v2/compact-full-et-rmp-instance_trie_gaussian_softce_a5-support2-bsz16-8gpu-4epoch-tokenrows-v2/v0-20260514-152238/checkpoint-3664/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_et_rmp_iou_gibbs_softce_a5_support2_bsz16_4gpu_4epoch_tokenrows_v2/compact-full-et-rmp-iou-gibbs-softce-a5-support2-bsz16-4gpu-4epoch-tokenrows-v2/v0-20260512-163533/checkpoint-3600/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_et_rmp_iou_gibbs_softce_a5_support2_bsz16_4gpu_4epoch_tokenrows_v2/compact-full-et-rmp-iou-gibbs-softce-a5-support2-bsz16-4gpu-4epoch-tokenrows-v2/v0-20260512-163533/checkpoint-3664/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_fullobj_random_et_rmp_ce_support2_bsz16_4epoch_tokenrows_v2/compact-full-fullobj-random-et-rmp-ce-support2-bsz16-4epoch-tokenrows-v2/v1-20260601-062429/checkpoint-2800/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_fullobj_random_et_rmp_ce_support2_bsz16_4epoch_tokenrows_v2/compact-full-fullobj-random-et-rmp-ce-support2-bsz16-4epoch-tokenrows-v2/v1-20260601-062429/checkpoint-3000/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_fullobj_random_et_rmp_ce_support2_bsz16_4epoch_tokenrows_v2/compact-full-fullobj-random-et-rmp-ce-support2-bsz16-4epoch-tokenrows-v2/v1-20260601-062429/checkpoint-3600/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_fullobj_random_et_rmp_ce_support2_bsz16_4epoch_tokenrows_v2/compact-full-fullobj-random-et-rmp-ce-support2-bsz16-4epoch-tokenrows-v2/v1-20260601-062429/checkpoint-3668/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_fullobj_random_sft_bsz16_4epoch_tokenrows_v2/compact-full-fullobj-random-sft-bsz16-4epoch-tokenrows-v2/v1-20260601-062428/checkpoint-3600/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_fullobj_random_sft_bsz16_4epoch_tokenrows_v2/compact-full-fullobj-random-sft-bsz16-4epoch-tokenrows-v2/v1-20260601-062428/checkpoint-3668/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_fullobj_random_sft_llm_aligner_lora_packed_bsz16_4epoch_tokenrows_v2/compact-full-fullobj-random-sft-llm-aligner-lora-packed-bsz16-4epoch-tokenrows-v2/v5-20260608-081447/checkpoint-1800/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_fullobj_random_sft_llm_aligner_lora_packed_bsz16_4epoch_tokenrows_v2/compact-full-fullobj-random-sft-llm-aligner-lora-packed-bsz16-4epoch-tokenrows-v2/v5-20260608-081447/checkpoint-1824/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_fullobj_sorted_et_rmp_ce_support2_bsz16_4epoch_tokenrows_v2/compact-full-fullobj-sorted-et-rmp-ce-support2-bsz16-4epoch-tokenrows-v2/v0-20260601-062429/checkpoint-2800/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_fullobj_sorted_et_rmp_ce_support2_bsz16_4epoch_tokenrows_v2/compact-full-fullobj-sorted-et-rmp-ce-support2-bsz16-4epoch-tokenrows-v2/v0-20260601-062429/checkpoint-3000/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_fullobj_sorted_et_rmp_ce_support2_bsz16_4epoch_tokenrows_v2/compact-full-fullobj-sorted-et-rmp-ce-support2-bsz16-4epoch-tokenrows-v2/v0-20260601-062429/checkpoint-3600/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_fullobj_sorted_et_rmp_ce_support2_bsz16_4epoch_tokenrows_v2/compact-full-fullobj-sorted-et-rmp-ce-support2-bsz16-4epoch-tokenrows-v2/v0-20260601-062429/checkpoint-3668/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_fullobj_sorted_sft_bsz16_4epoch_tokenrows_v2/compact-full-fullobj-sorted-sft-bsz16-4epoch-tokenrows-v2/v1-20260601-062429/checkpoint-3600/README.md;outputs/stage1_2b/recursive_detection_ce_latest/compact_full_fullobj_sorted_sft_bsz16_4epoch_tokenrows_v2/compact-full-fullobj-sorted-sft-bsz16-4epoch-tokenrows-v2/v1-20260601-062429/checkpoint-3668/README.md	ec1c32dd7391e7cc05c88268e43414944d3ce1a72fc4b46f6cbf7362286e11f5	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	claims.tsv#LEGACY-001;claims.tsv#LEGACY-002;claims.tsv#TRAIN-005	snapshots/ec1c32dd7391/outputs/stage1_2b/ablation/coord_components/ciou_hard_ce/ablation_stage1_2b_coord_components_ciou_hard_ce/v0-20260430-145942/checkpoint-684/README.md	historical_output	archived_snapshot	provenance_indexed	bytes=5340;source_path_count=43
output	output:ec221e241f2a896c74e15e673af81673be172d240aea6f56a49808dccd004150	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zo_train_visual_image_intervention/selected_train_anchors/ledger_premerge_ckpt928_image232483__obj13.md	ec221e241f2a896c74e15e673af81673be172d240aea6f56a49808dccd004150	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/ec221e241f2a/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zo_train_visual_image_intervention/selected_train_anchors/ledger_premerge_ckpt928_image232483__obj13.md	historical_output	archived_snapshot	provenance_indexed	bytes=10619;source_path_count=1
output	output:ec3f84b53ee628e637a7f5a16d36ed580c65723063393b6a68f9a2ad98ae1fb9	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzau_l26_head_content_direction_norm/calibrated_head_content_4_to_3/rollout_direct_handoff_source_calibrated_transplant_summary.md	ec3f84b53ee628e637a7f5a16d36ed580c65723063393b6a68f9a2ad98ae1fb9	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/ec3f84b53ee6/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzau_l26_head_content_direction_norm/calibrated_head_content_4_to_3/rollout_direct_handoff_source_calibrated_transplant_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=4562;source_path_count=1
output	output:ec40dca1f44a61ea4d0761ce234875e0aa8c386ac8322e01350d356103edeef0	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_y_edited_history_residual_patch/selected_history_edits/heldout_confirmation_image19786_obj4/ledger_postmerge_ckpt928_image19786__obj4.md	ec40dca1f44a61ea4d0761ce234875e0aa8c386ac8322e01350d356103edeef0	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/ec40dca1f44a/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_y_edited_history_residual_patch/selected_history_edits/heldout_confirmation_image19786_obj4/ledger_postmerge_ckpt928_image19786__obj4.md	historical_output	archived_snapshot	provenance_indexed	bytes=3483;source_path_count=1
output	output:ec4728350078afc00c4a5479f46ce57c2d5946ff3c40bc7b560444e67f7a6247	outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/object_step_value_region_continuation/v8_source145_obj20_y2_l27h15_component_box_end_minus_end_coords_scales0_3_steps8_v1/trajectory_boundary_head_value_region_continuation.md	ec4728350078afc00c4a5479f46ce57c2d5946ff3c40bc7b560444e67f7a6247	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/ec4728350078/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/object_step_value_region_continuation/v8_source145_obj20_y2_l27h15_component_box_end_minus_end_coords_scales0_3_steps8_v1/trajectory_boundary_head_value_region_continuation.md	historical_output	archived_snapshot	provenance_indexed	bytes=4613;source_path_count=1
output	output:ec851fc88a6899577a2c5b114d31d68a6a7f47d20ee62e55d266565cf6495c9a	outputs/analysis/prefix_denoising_surgery_probing/anchor_escape_y2_route/v9_2157_knife_x2_after_x1y1_prefixfixed_route_reduction.md	ec851fc88a6899577a2c5b114d31d68a6a7f47d20ee62e55d266565cf6495c9a	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	claims.tsv#PFX-001;claims.tsv#PFX-002;claims.tsv#PFX-003;claims.tsv#PFX-004;claims.tsv#PFX-005	snapshots/ec851fc88a68/outputs/analysis/prefix_denoising_surgery_probing/anchor_escape_y2_route/v9_2157_knife_x2_after_x1y1_prefixfixed_route_reduction.md	historical_output	archived_snapshot	provenance_indexed	bytes=15796;source_path_count=1
output	output:ec9e428ebf90bd1a5119ce24f580dfa7fc982b7ffd7baae84d98840721b2d5f9	outputs/analysis/prefix_denoising_surgery_probing/selected_position_subset/v1_broad_image_coverage_unpatched/selected_position_summary.md	ec9e428ebf90bd1a5119ce24f580dfa7fc982b7ffd7baae84d98840721b2d5f9	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/ec9e428ebf90/outputs/analysis/prefix_denoising_surgery_probing/selected_position_subset/v1_broad_image_coverage_unpatched/selected_position_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=470;source_path_count=1
output	output:eca09c1852df2e2b357b68fdf540a4b586ba6871f9fbd5374b1de9fe68ee003d	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzab_stage_local_sublayer_split_panel/pair6/rollout_stage_local_history_patch_summary.md	eca09c1852df2e2b357b68fdf540a4b586ba6871f9fbd5374b1de9fe68ee003d	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/eca09c1852df/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzab_stage_local_sublayer_split_panel/pair6/rollout_stage_local_history_patch_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=11850;source_path_count=1
output	output:eccf3202de980e8f206774df12d7631ac4e8679895bdd57f6183fe0b00bdb7f0	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zr_val_failure_visual_bridge_mediation/selected_val_anchors/prefix_denoising_sorted_ckpt908_image19432__obj0.md	eccf3202de980e8f206774df12d7631ac4e8679895bdd57f6183fe0b00bdb7f0	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/eccf3202de98/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zr_val_failure_visual_bridge_mediation/selected_val_anchors/prefix_denoising_sorted_ckpt908_image19432__obj0.md	historical_output	archived_snapshot	provenance_indexed	bytes=6971;source_path_count=1
output	output:ecd0675a32bd7ecad06f7b6590b1f5ef03a7260347cdbc2c90fe4af27253e645	outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_cross_row_route_content_swap_layer17_head1_full_manifest/phase4_cross_row_route_content_swap_analysis_report.md	ecd0675a32bd7ecad06f7b6590b1f5ef03a7260347cdbc2c90fe4af27253e645	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/ecd0675a32bd/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_cross_row_route_content_swap_layer17_head1_full_manifest/phase4_cross_row_route_content_swap_analysis_report.md	historical_output	archived_snapshot	provenance_indexed	bytes=3043;source_path_count=1
output	output:ecd8456c249ce76aafa61dc3d47fa1b50e8ced18e479709d311c879889ce65c1	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zq_visual_bridge_residual_mediation/selected_train_anchors/prefix_denoising_random_ckpt908_image217268__obj29.md	ecd8456c249ce76aafa61dc3d47fa1b50e8ced18e479709d311c879889ce65c1	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/ecd8456c249c/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zq_visual_bridge_residual_mediation/selected_train_anchors/prefix_denoising_random_ckpt908_image217268__obj29.md	historical_output	archived_snapshot	provenance_indexed	bytes=6727;source_path_count=1
output	output:ecfdeb02971c40c8acbbd3a25d10aa398e64a293bef0786be2eeb0582bf28099	outputs/analysis/autoregressive_binding_template_ablation/ckpt928_pair_val200_initial_cohort/cohort_summary.md	ecfdeb02971c40c8acbbd3a25d10aa398e64a293bef0786be2eeb0582bf28099	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/ecfdeb02971c/outputs/analysis/autoregressive_binding_template_ablation/ckpt928_pair_val200_initial_cohort/cohort_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=2969;source_path_count=1
output	output:ed14774127e06e84c97f551d19fb44b1e9c5fac365565f3700cf1da61fc158d9	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_o_sublayer_writer_patch/gt14038_object21/sorted_pure_ce_closed_ckpt928_image14038__obj21.md	ed14774127e06e84c97f551d19fb44b1e9c5fac365565f3700cf1da61fc158d9	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/ed14774127e0/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_o_sublayer_writer_patch/gt14038_object21/sorted_pure_ce_closed_ckpt928_image14038__obj21.md	historical_output	archived_snapshot	provenance_indexed	bytes=2941;source_path_count=1
output	output:ed21a84ef9f080701e292acce91dfea82a938c29570b286caf7fb6bb8f846b98	outputs/analysis/prefix_denoising_surgery_probing/anchor_escape_y2_visual_origin_patch/v6_19432_random_early_layer_input_output_gpu1/anchor_escape_y2_visual_origin_patch.md	ed21a84ef9f080701e292acce91dfea82a938c29570b286caf7fb6bb8f846b98	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/ed21a84ef9f0/outputs/analysis/prefix_denoising_surgery_probing/anchor_escape_y2_visual_origin_patch/v6_19432_random_early_layer_input_output_gpu1/anchor_escape_y2_visual_origin_patch.md	historical_output	archived_snapshot	provenance_indexed	bytes=6478;source_path_count=1
output	output:ed3e3a8abbc3e2f4ce9c9ad0c79e92cea9fe4031f029748bb5703a057ecf03f8	outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/coordinate_threshold_hidden_state_probe/source145_object20_y2_adapter_scale_sweep_v1/adapter_scale_sweep_summary.md	ed3e3a8abbc3e2f4ce9c9ad0c79e92cea9fe4031f029748bb5703a057ecf03f8	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/ed3e3a8abbc3/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/coordinate_threshold_hidden_state_probe/source145_object20_y2_adapter_scale_sweep_v1/adapter_scale_sweep_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=4817;source_path_count=1
output	output:ed4a6c0c0441c1f4abcf9885abe68b52fbbfab6927ccdf10b70b14cbf832be6f	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_t_visual_region_route/current_surface_4anchors/gt_morphology_image18380_obj51/sorted_pure_ce_closed_ckpt928__L20-21__H0-6-9-13_image18380__obj51.md	ed4a6c0c0441c1f4abcf9885abe68b52fbbfab6927ccdf10b70b14cbf832be6f	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/ed4a6c0c0441/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_t_visual_region_route/current_surface_4anchors/gt_morphology_image18380_obj51/sorted_pure_ce_closed_ckpt928__L20-21__H0-6-9-13_image18380__obj51.md	historical_output	archived_snapshot	provenance_indexed	bytes=5181;source_path_count=1
output	output:ed5dcde7dff5cd9f26956ab14cf7893788b6a751d369038f58dad89c808e70bb	outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/formation_readout_probe/v14_per96_train_val_robust_positions_plan/formation_readout_summary.md	ed5dcde7dff5cd9f26956ab14cf7893788b6a751d369038f58dad89c808e70bb	markdown_output	-	-	-	not_dated	archive_output	09_training_and_runtime_lessons.md	-	snapshots/ed5dcde7dff5/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/formation_readout_probe/v14_per96_train_val_robust_positions_plan/formation_readout_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=563;source_path_count=1
